https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F6edb86414219e096f338ae42919c56b3a8cf8540-225x225.png%3Fw%3D100%26h%3D100&w=256&q=75,Woman's World,https://www.womansworld.com/,,"Top 5: $2,000Top 10: $2,500",64,72,1-2 Weeks,Global,United States,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/281e5f78118fe2e731fb74440291ec9c9b82c147-2840x7288.png,Lifestyle
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F243720b9224a31aa7339f9b8d73cbecfe3ba226b-900x900.jpg%3Fw%3D100%26h%3D100&w=256&q=75,Hollywood Unlocked,https://hollywoodunlocked.com/,4 genres,"Top 5: $1,000Top 10: $1,250",65,53,1-3 Days,California,United States,No,No,Yes,https://cdn.sanity.io/images/8n90kyzz/production/32bbf1bcdcf706fde08e3cfe6915fe9d62338d33-1301x5347.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F650c24eee4b8b2e64e60b70ea6628dee1a2b365f-1400x1400.jpg%3Fw%3D100%26h%3D100&w=256&q=75,IB Times (NA),https://www.ibtimes.com/,3 genres,"Top 5: $8,000",91,86,1 Week,United States,,Yes,Yes,No,https://cdn.sanity.io/images/8n90kyzz/production/e33269f1c285a3504f69bc4f1edf6b53bc17e8aa-3192x9763.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Ffaceece83fba3fd4a2ca806ce71ffb1f397805f6-1200x630.png%3Frect%3D285%2C0%2C630%2C630%26w%3D100%26h%3D100&w=256&q=75,Romper,https://www.romper.com/,,"Top 5: $3,000Top 10: $6,000",77,79,1-2 Weeks,United States,Global,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/0cb62eab569a05c5389a048a1b339a39c254a084-3078x6788.png,Lifestyle
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F5101bb8aacb60260ac686e2d9a0f57f79bf5c7cd-225x225.png%3Fw%3D100%26h%3D100&w=256&q=75,The Dad,https://www.thedad.com/,,"Top 5: $3,000Top 10: $6,000",49,50,1-2 Weeks,United States,Global,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/b704b4b99c85f104d0eda584522584f89c5c176f-4142x6546.png,Lifestyle
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F64196575ce219a5effa69c1bb0494e5d5e87ed05-500x500.webp%3Fw%3D100%26h%3D100&w=256&q=75,Digital Journal,https://www.digitaljournal.com/,4 genres,Top 5: $450Top 10: $600,87,87,1-3 Days,Global,,No,No,Yes,https://cdn.sanity.io/images/8n90kyzz/production/528d497b3c110e9767ca058a249fb08cf763867f-1301x4730.png,Contributor
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F9dd352e6150575a5d0d7a7c1161d76cd9fb3176c-240x240.png%3Fw%3D100%26h%3D100&w=256&q=75,Independent-Mail,https://www.independentmail.com/,6 genres,"Top 5: $4,000Top 10: $8,000",69,69,1-2 Weeks,Global,South Carolina,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/50ceec4a582bbaa1e4e531b385ad1b4cd7e15a61-1570x4345.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Fa6402cb9f730ecc13322f733e44fbce7b0a9e5f9-256x256.png%3Fw%3D100%26h%3D100&w=256&q=75,Mashable (NL),https://nl.mashable.com/,5 genres,"Top 5: $1,200Top 10: $1,500",93,91,1 Week,Netherlands,,No,No,Yes,https://cdn.sanity.io/images/8n90kyzz/production/ad97953db0fde5b6faf7164b4581ef1f17ff3b8e-1463x2690.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F8125e2f7e18ac099b394a2b3a87a0587a1cb787f-290x174.png%3Frect%3D58%2C0%2C174%2C174%26w%3D100%26h%3D100&w=256&q=75,Forbes Mexico,https://www.forbes.com.mx/,7 genres,"Top 3: $2,400Top 5: $3,600",89,82,1-2 Weeks,Mexico,,Discrete,Discrete,No,https://cdn.sanity.io/images/8n90kyzz/production/e00a34e98fb0932b7e00d06410f03c135f3967b4-1170x3164.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Fb0d30dc595716ff469b543cba34785264028584e-300x300.png%3Fw%3D100%26h%3D100&w=256&q=75,SF Weekly,https://www.sfweekly.com/,,Top 10: $750Top 5: $600,73,80,1-3 Days,California,United States,No,No,Yes,https://cdn.sanity.io/images/8n90kyzz/production/fe286bdb9e91cb0111765a4d1bad64a2667d19c3-1463x5766.png,News
